sl.no.,correct,QuestionLink,direction,explanation,sectionType,optA,optB,optC,optD,category,usedFor,lang,sources
12,d,https://i.imgur.com/ehqOSjV.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
13,d,https://i.imgur.com/37cXrEu.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
14,a,https://i.imgur.com/UzWNC1N.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
15,a,https://i.imgur.com/oKSmJc5.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
17,a,https://i.imgur.com/hiiUT7Z.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
18,c,https://i.imgur.com/ogdRWxh.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
19,a,https://i.imgur.com/j42CEoZ.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
20,d,https://i.imgur.com/FEwdGZl.png,,,,A,B,C,D,2.3,cat,Eng,arun sharma
1,a,https://i.imgur.com/plS84mS.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
2,d,https://i.imgur.com/Nry269v.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
3,b,https://i.imgur.com/3rNs35F.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
4,c,https://i.imgur.com/mGitqJK.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
5,b,https://i.imgur.com/n9odPKO.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
6,d,https://i.imgur.com/Z14yW8h.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
7,c,https://i.imgur.com/oXbn0oj.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
8,c,https://i.imgur.com/f1T7sLE.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
10,c,https://i.imgur.com/nZP1Lhk.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
11,b,https://i.imgur.com/FmgHEeg.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
12,a,https://i.imgur.com/lVE5OcT.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
13,b,https://i.imgur.com/RTgcWIR.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
14,d,https://i.imgur.com/BaoCxWK.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
15,c,https://i.imgur.com/fN6wHZw.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
16,c,https://i.imgur.com/E0FyF3h.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
17,c,https://i.imgur.com/uqBGqJ2.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
18,a,https://i.imgur.com/FXrf18q.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
20,d,https://i.imgur.com/SBBAKp1.png,,,cat_quant,A,B,C,D,3.4,cat,Eng,arun sharma
1,a,https://i.imgur.com/9oRs1OG.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
2,b,https://i.imgur.com/3ojVch0.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
3,c,https://i.imgur.com/lX44jkd.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
4,a,https://i.imgur.com/thQpnc3.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
5,d,https://i.imgur.com/Hpi1kRX.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
6,c,https://i.imgur.com/DnsqOvT.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
7,b,https://i.imgur.com/717i8LL.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
8,d,https://i.imgur.com/kKphXVv.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
9,c,https://i.imgur.com/jGCxsvT.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
10,c,https://i.imgur.com/Rvshbno.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
11,b,https://i.imgur.com/dRc9DS7.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
12,d,https://i.imgur.com/4jZONKp.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
13,b,https://i.imgur.com/BghgJb2.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
14,d,https://i.imgur.com/dx2o6Bh.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
15,b,https://i.imgur.com/11xqN6E.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
16,a,https://i.imgur.com/d2ZERzx.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
17,b,https://i.imgur.com/8DndxML.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
18,a,https://i.imgur.com/wdolXKv.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
19,b,https://i.imgur.com/2nkHjHj.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
20,d,https://i.imgur.com/w82rYaO.png,,,cat_quant,A,B,C,D,2.5,cat,Eng,arun sharma
1,c,https://i.imgur.com/UQnKnkr.png,,https://i.imgur.com/kc7ncKg.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
2,c,https://i.imgur.com/D5lxLLF.png,,https://i.imgur.com/6HOQ49N.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
3,b,https://i.imgur.com/PA7nY6q.png,,https://i.imgur.com/p1iv9vu.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
4,c,https://i.imgur.com/AV7z2Dw.png,,https://i.imgur.com/xRx4xJZ.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
5,c,https://i.imgur.com/gg30xDO.png,,https://i.imgur.com/8kWE3xM.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
6,b,https://i.imgur.com/KdyDTUi.png,,https://i.imgur.com/w8tLTIf.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
7,b,https://i.imgur.com/okc3Pk1.png,,https://i.imgur.com/W1Xi5cB.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
8,d,https://i.imgur.com/omTAuUe.png,,https://i.imgur.com/Ex1r8Ay.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
10,b,https://i.imgur.com/EAItguN.png,,https://i.imgur.com/WSPj3Iw.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
11,a,https://i.imgur.com/a6Wjz63.png,,https://i.imgur.com/7lEzmbj.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
12,a,https://i.imgur.com/tzvTcpt.png,,https://i.imgur.com/0ewvtsc.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
13,d,https://i.imgur.com/iQbgIsD.png,,https://i.imgur.com/xlvhZ3s.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
14,d,https://i.imgur.com/MUzwrNg.png,,https://i.imgur.com/SjR2LP8.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
15,d,https://i.imgur.com/cSqj0SL.png,,https://i.imgur.com/2c0LeH2.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
16,c,https://i.imgur.com/uSKVExs.png,,https://i.imgur.com/goCrdPB.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
18,d,https://i.imgur.com/9KykAeW.png,,https://i.imgur.com/6XOgE7E.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
19,a,https://i.imgur.com/Faf9WMl.png,,https://i.imgur.com/7HnnIU7.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
20,b,https://i.imgur.com/nw5QPt6.png,,https://i.imgur.com/voODEVZ.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
21,a,https://i.imgur.com/bkcQ7CW.png,,https://i.imgur.com/foPx43p.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
22,d,https://i.imgur.com/coAtX8f.png,,https://i.imgur.com/v5fEBty.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
23,d,https://i.imgur.com/wqocn37.png,,https://i.imgur.com/9JvliyB.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
24,b,https://i.imgur.com/ttkgMnS.png,,https://i.imgur.com/bChpEXo.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
25,a,https://i.imgur.com/X3T2bD7.png,,https://i.imgur.com/dv8KlLF.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
27,b,https://i.imgur.com/5abBoXP.png,,https://i.imgur.com/Zzno1GA.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
28,b,https://i.imgur.com/YHei5Rr.png,,https://i.imgur.com/GNonhkk.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
29,b,https://i.imgur.com/4zmyhlP.png,,https://i.imgur.com/1tn0n51.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
30,a,https://i.imgur.com/2nycJrj.png,,https://i.imgur.com/BQZF1BK.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
31,c,https://i.imgur.com/8SxUH3K.png,,https://i.imgur.com/MRUxCIx.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
32,c,https://i.imgur.com/ri8hq4F.png,,https://i.imgur.com/8w14RuE.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
33,d,https://i.imgur.com/VQEe0Re.png,,https://i.imgur.com/E6fPZkh.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
35,a,https://i.imgur.com/Vieakhr.png,,https://i.imgur.com/VWHSg42.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
36,a,https://i.imgur.com/EJTUbQW.png,,https://i.imgur.com/W6IpUPC.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
37,d,https://i.imgur.com/e07iEkr.png,,https://i.imgur.com/bQzcHi9.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
38,c,https://i.imgur.com/aQ9mWWF.png,,https://i.imgur.com/rQfDUqW.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
39,d,https://i.imgur.com/j5feTAd.png,,https://i.imgur.com/Q7SRff2.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
40,a,https://i.imgur.com/wZpLmHy.png,,https://i.imgur.com/uOXqdTC.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
41,c,https://i.imgur.com/UrEcUNU.png,,https://i.imgur.com/VxWF920.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
42,a,https://i.imgur.com/wfyP9gm.png,,https://i.imgur.com/g1ZELQl.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
44,c,https://i.imgur.com/8DD2r3C.png,,https://i.imgur.com/urodtVJ.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
45,d,https://i.imgur.com/ZCkughR.png,,https://i.imgur.com/UvYNlJp.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
46,d,https://i.imgur.com/Vfu93rE.png,,https://i.imgur.com/jbM0nII.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
47,b,https://i.imgur.com/MXaZ04x.png,,https://i.imgur.com/lOtbkpu.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
48,a,https://i.imgur.com/kQOTaQD.png,,https://i.imgur.com/l8q5yTq.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
49,d,https://i.imgur.com/atBT6vc.png,,https://i.imgur.com/MqwjWsq.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
50,b,https://i.imgur.com/EtMgJVH.png,,https://i.imgur.com/eCEWUYf.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
51,b,https://i.imgur.com/G8JGFNx.png,,https://i.imgur.com/AEZ9mKk.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
52,a,https://i.imgur.com/2IGZnAZ.png,,https://i.imgur.com/276HRSw.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
53,d,https://i.imgur.com/4Muhdpn.png,,https://i.imgur.com/H3HEFQH.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
54,b,https://i.imgur.com/gFnEe6k.png,,https://i.imgur.com/cYMxSUh.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
55,d,https://i.imgur.com/kzNA150.png,,https://i.imgur.com/uXBm82e.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
56,c,https://i.imgur.com/HFRSjLY.png,,https://i.imgur.com/zPEotnY.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
57,d,https://i.imgur.com/OAINarJ.png,,https://i.imgur.com/CEny5Ne.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
58,c,https://i.imgur.com/RQA23DB.png,,https://i.imgur.com/lkUKc54.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
59,a,https://i.imgur.com/YLw8mfx.png,,https://i.imgur.com/xXhltRL.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
60,a,https://i.imgur.com/ThHQwIq.png,,https://i.imgur.com/ZNDvjeg.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
61,a,https://i.imgur.com/DbBYvgw.png,,https://i.imgur.com/N5xzGge.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
63,c,https://i.imgur.com/p0FdxFk.png,,https://i.imgur.com/sX50EjP.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
64,c,https://i.imgur.com/7Q5vvLN.png,,https://i.imgur.com/CTvcwML.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
65,a,https://i.imgur.com/TjAICib.png,,https://i.imgur.com/i5luySG.png,cat_quant,A,B,C,D,3.1,cat,Eng,arun sharma
1,b,https://i.imgur.com/ZHaWDsE.png,,https://i.imgur.com/eaUNzCO.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
2,c,https://i.imgur.com/VUNIytm.png,,https://i.imgur.com/Wwnv1dc.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
3,c,https://i.imgur.com/OXCb3sy.png,,https://i.imgur.com/4kjESDC.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
4,c,https://i.imgur.com/6u57gX8.png,,https://i.imgur.com/Een5Igi.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
5,c,https://i.imgur.com/5lJuwI8.png,,https://i.imgur.com/LkCaSVZ.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
6,b,https://i.imgur.com/8P99FhR.png,,https://i.imgur.com/oIn5PHV.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
7,a,https://i.imgur.com/Nko3kNz.png,,https://i.imgur.com/HybMgEx.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
9,a,https://i.imgur.com/nbiPAiO.png,,https://i.imgur.com/SzLNDYK.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
10,c,https://i.imgur.com/f0XdwQr.png,,https://i.imgur.com/IVVcpz9.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
13,a,https://i.imgur.com/7gr2jgA.png,,https://i.imgur.com/AlUqDj1.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
14,b,https://i.imgur.com/5xkxDOa.png,,https://i.imgur.com/HHvTr1w.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
16,d,https://i.imgur.com/JGiSHnH.png,,https://i.imgur.com/nL0LKhU.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
17,d,https://i.imgur.com/hUiGXv3.png,,https://i.imgur.com/5gpq2Ic.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
18,a,https://i.imgur.com/cWlyQej.png,,https://i.imgur.com/NGuBOwc.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
19,d,https://i.imgur.com/BJoA7u0.png,,https://i.imgur.com/poGXAi6.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
20,d,https://i.imgur.com/So0BVSx.png,,https://i.imgur.com/1McCNjN.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
21,b,https://i.imgur.com/aM3drJV.png,,https://i.imgur.com/3sua4aN.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
24,a,https://i.imgur.com/Fedws5k.png,,https://i.imgur.com/j4cibal.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
25,c,https://i.imgur.com/RnbxnPc.png,,https://i.imgur.com/9gDV5yb.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
26,c,https://i.imgur.com/RDkvPDl.png,,https://i.imgur.com/sj7bVK8.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
27,c,https://i.imgur.com/bYT2BnZ.png,https://i.imgur.com/E9jwW15.png,https://i.imgur.com/T5KxpPP.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
28,b,https://i.imgur.com/WGaepWD.png,https://i.imgur.com/E9jwW15.png,https://i.imgur.com/D6t3d2h.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
31,b,https://i.imgur.com/XLLPq8G.png,,https://i.imgur.com/lxBJ9ZN.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
32,d,https://i.imgur.com/yREUTw2.png,,https://i.imgur.com/iukHFzg.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
33,b,https://i.imgur.com/SZBleYr.png,,https://i.imgur.com/dJ2E6Sw.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
34,a,https://i.imgur.com/H1e3niz.png,,https://i.imgur.com/9mGkP9n.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
35,b,https://i.imgur.com/m0AizxJ.png,,https://i.imgur.com/H99NHJM.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
36,c,https://i.imgur.com/U8iIamX.png,,https://i.imgur.com/lq6AFLH.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
37,c,https://i.imgur.com/CWzt2St.png,,https://i.imgur.com/azZyNTC.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
42,c,https://i.imgur.com/gsmfGgU.png,,https://i.imgur.com/KabsLIG.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
43,b,https://i.imgur.com/driFsLJ.png,,https://i.imgur.com/aoQQUN5.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
45,a,https://i.imgur.com/YQbmPQu.png,,https://i.imgur.com/Z3KV554.png,cat_quant,A,B,C,D,3.2,cat,Eng,arun sharma
1,b,https://i.imgur.com/dfL1sZS.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/obSzT71.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
2,d,https://i.imgur.com/XODf4TJ.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/O7JmWLJ.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
3,b,https://i.imgur.com/U6CTw5G.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/xVCHu7D.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
4,d,https://i.imgur.com/LRmwwoy.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/Yyad3tm.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
5,d,https://i.imgur.com/x6TFB3u.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/1NhJYvy.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
6,b,https://i.imgur.com/pzOqmyq.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/qufQG0L.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
7,b,https://i.imgur.com/09SeEx2.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/PHH73CF.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
8,a,https://i.imgur.com/TJEHLRk.png,https://i.imgur.com/3KgYPAr.png,https://i.imgur.com/8yffuAZ.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
9,c,https://i.imgur.com/NpRZ90P.png,,https://i.imgur.com/meajSNB.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
10,d,https://i.imgur.com/nQMQuAv.png,,https://i.imgur.com/qOs1LYv.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
11,b,https://i.imgur.com/pDb8k2r.png,,https://i.imgur.com/vsgjsit.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
12,b,https://i.imgur.com/GATK3PQ.png,https://i.imgur.com/jJ3zcMe.png,https://i.imgur.com/sryrFCw.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
14,c,https://i.imgur.com/JIWFHvy.png,https://i.imgur.com/jJ3zcMe.png,https://i.imgur.com/yEKLtEj.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
15,a,https://i.imgur.com/UFouKqa.png,https://i.imgur.com/jJ3zcMe.png,https://i.imgur.com/l3gKtLv.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
17,d,https://i.imgur.com/9FqJovu.png,https://i.imgur.com/jJ3zcMe.png,https://i.imgur.com/pdxY290.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
18,a,https://i.imgur.com/uMd2ZkA.png,https://i.imgur.com/AEOSTjZ.png,https://i.imgur.com/p0YMAP1.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
19,b,https://i.imgur.com/teuxZs7.png,https://i.imgur.com/AEOSTjZ.png,https://i.imgur.com/7671i2C.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
20,b,https://i.imgur.com/CzJk1uQ.png,https://i.imgur.com/AEOSTjZ.png,https://i.imgur.com/oaxGDCS.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
24,a,https://i.imgur.com/7PmFi5w.png,,https://i.imgur.com/j4PNYu5.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
29,b,https://i.imgur.com/AR25PbH.png,,https://i.imgur.com/oV8CIMg.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
30,c,https://i.imgur.com/jVjnQr0.png,,https://i.imgur.com/RIKPf2o.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
32,a,https://i.imgur.com/aUjy2DJ.png,,https://i.imgur.com/8Vz9Cox.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
33,a,https://i.imgur.com/1hYp69d.png,,https://i.imgur.com/1ZuQoLB.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
34,c,https://i.imgur.com/XekcqkX.png,,https://i.imgur.com/ynV2ob3.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
35,b,https://i.imgur.com/kUiquR0.png,,https://i.imgur.com/JlxL4rO.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
36,a,https://i.imgur.com/WOEFsBy.png,https://i.imgur.com/nAUiuVM.png,https://i.imgur.com/mkKE9s9.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
37,b,https://i.imgur.com/yflNjgK.png,https://i.imgur.com/nAUiuVM.png,https://i.imgur.com/Nw9SFNo.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
38,d,https://i.imgur.com/HMojvZ1.png,https://i.imgur.com/nAUiuVM.png,https://i.imgur.com/dWPxP5T.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
39,b,https://i.imgur.com/n9klk8m.png,https://i.imgur.com/nAUiuVM.png,https://i.imgur.com/EqRnLXN.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
45,b,https://i.imgur.com/IYiHoOd.png,https://i.imgur.com/pFwoztO.png,https://i.imgur.com/UImUd7A.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
46,b,https://i.imgur.com/JBIUdQA.png,https://i.imgur.com/pFwoztO.png,https://i.imgur.com/xyeIQst.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
47,b,https://i.imgur.com/t8v17VS.png,https://i.imgur.com/pFwoztO.png,https://i.imgur.com/dDbOieW.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
48,d,https://i.imgur.com/01nFXY4.png,https://i.imgur.com/pFwoztO.png,https://i.imgur.com/5vRmkOG.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
49,b,https://i.imgur.com/fWNTPUG.png,https://i.imgur.com/pFwoztO.png,https://i.imgur.com/kHhWskK.png,cat_quant,A,B,C,D,3.3,cat,Eng,arun sharma
1,b,https://i.imgur.com/m9WUeS4.png,,https://i.imgur.com/bzy4vZu.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
2,c,https://i.imgur.com/vrte0gB.png,,https://i.imgur.com/4qRlN6d.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
3,d,https://i.imgur.com/wDkB6bU.png,,https://i.imgur.com/7AbjqLa.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
4,d,https://i.imgur.com/XlJcy9E.png,,https://i.imgur.com/a4tr7fk.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
5,d,https://i.imgur.com/Slgtyaq.png,,https://i.imgur.com/5Qz8Smy.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
6,a,https://i.imgur.com/cwgqvXB.png,,https://i.imgur.com/XCuHJTg.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
7,d,https://i.imgur.com/CrBmSJJ.png,,https://i.imgur.com/gosR09H.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
10,c,https://i.imgur.com/aAwdlaJ.png,,https://i.imgur.com/FdBDxbn.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
11,b,https://i.imgur.com/Xlt3q8Y.png,,https://i.imgur.com/BA7JKcH.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
12,c,https://i.imgur.com/YTcJZ0q.png,,https://i.imgur.com/8I6CjG3.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
13,a,https://i.imgur.com/wYc2FBr.png,,https://i.imgur.com/tUuARI4.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
14,d,https://i.imgur.com/y3anzjm.png,,https://i.imgur.com/gmQVZ03.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
15,c,https://i.imgur.com/PuoprWo.png,,https://i.imgur.com/X3u5QSK.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
16,c,https://i.imgur.com/xfiZb2O.png,,https://i.imgur.com/n7c85ZQ.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
17,a,https://i.imgur.com/loyBrtt.png,,https://i.imgur.com/i4GH4H1.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
18,c,https://i.imgur.com/iguBqAJ.png,,https://i.imgur.com/aSpUu5n.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
20,c,https://i.imgur.com/WKEAIYI.png,,https://i.imgur.com/7NsR3Zx.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
21,a,https://i.imgur.com/2zq2wEK.png,,https://i.imgur.com/SaXhZyj.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
22,b,https://i.imgur.com/ecHQeFT.png,,https://i.imgur.com/qOiqbPC.png,cat_quant,A,B,C,D,4.1,cat,Eng,arun sharma
