,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
1656,260,3,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (55).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1657,261,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (56).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1658,262,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (57).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1659,263,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (58).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1660,264,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (59).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1661,265,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (60).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1662,266,4,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (61).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1663,267,2,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (62).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1664,269,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (63).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1665,270,1,https://s3.amazonaws.com/rrbbodhi/rrb Chem ch 17 que/3 (64).png,,,general_science,31.1,,,A,B,C,D,E,RRB,Hindi,Lucent,Industrial Chemical & Daily Science
1666,1,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (01).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1667,2,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (02).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1668,3,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (03).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1669,4,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (04).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1670,5,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (05).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1671,6,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (06).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1672,7,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (07).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1673,8,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (08).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1674,9,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (09).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1675,11,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (10).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1676,12,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (11).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1677,13,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (12).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1678,14,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (13).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1679,15,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (14).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1680,16,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (15).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1681,17,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (16).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1682,18,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (17).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1683,19,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (18).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1684,20,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (19).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1685,21,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (20).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1686,22,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (21).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1687,23,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (22).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1688,24,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (23).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1689,25,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (24).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1690,26,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (25).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1691,27,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (26).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1692,28,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (27).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1693,29,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (28).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1694,30,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (29).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1695,31,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (30).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1696,32,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (31).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1697,33,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (32).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1698,34,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 1 que/1 (33).png,,,general_science,32.1,,,A,B,C,D,E,RRB,Hindi,Lucent,zeevdhariyo ka vargikaran
1699,1,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (01).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1700,2,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (02).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1701,3,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (03).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1702,4,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (04).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1703,5,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (05).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1704,6,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (06).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1705,7,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (07).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1706,8,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (08).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1707,9,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (09).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1708,10,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (10).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1709,11,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (11).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1710,12,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (12).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1711,13,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (13).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1712,14,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (14).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1713,15,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (15).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1714,16,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (16).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1715,17,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (17).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1716,18,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (18).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1717,19,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (19).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1718,20,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (20).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1719,21,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (21).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1720,23,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (22).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1721,24,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (23).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1722,25,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (24).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1723,26,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (25).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1724,27,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (26).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1725,28,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (27).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1726,29,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (28).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1727,30,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (29).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1728,31,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (30).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1729,32,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (31).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1730,33,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (32).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1731,34,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (33).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1732,35,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (34).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1733,36,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (35).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1734,37,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (36).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1735,38,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (37).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1736,39,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (38).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1737,40,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (39).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1738,41,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (40).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1739,42,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (41).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1740,43,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (42).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1741,44,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 2 que/1 (43).png,,,general_science,33.1,,,A,B,C,D,E,RRB,Hindi,Lucent,koshika tatha koshika vibhajan
1742,1,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (01).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1743,2,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (02).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1744,3,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (03).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1745,4,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (04).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1746,5,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (05).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1747,6,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (06).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1748,7,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (07).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1749,8,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (08).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1750,9,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (09).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1751,10,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (10).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1752,11,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (11).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1753,12,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (12).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1754,13,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (13).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1755,14,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (14).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1756,15,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (15).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1757,16,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (16).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1758,17,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (17).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1759,18,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (18).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1760,19,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (19).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1761,20,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (20).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1762,21,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (21).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1763,22,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (22).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1764,23,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (23).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1765,24,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (24).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1766,26,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (25).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1767,27,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (26).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1768,28,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (27).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1769,29,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (28).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1770,30,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (29).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1771,31,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (30).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1772,32,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (31).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1773,33,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (32).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1774,34,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (33).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1775,35,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (34).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1776,36,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (35).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1777,37,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (36).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1778,38,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (37).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1779,39,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (38).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1780,40,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (39).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1781,41,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (40).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1782,42,3,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (41).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1783,43,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (42).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1784,44,4,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (43).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1785,45,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (44).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1786,46,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (45).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1787,48,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (46).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1788,49,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (47).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1789,50,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (48).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1790,51,1,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (49).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
1791,52,2,https://s3.amazonaws.com/rrbbodhi/rrbGS Bio ch 3 que/1 (50).png,,,general_science,34.1,,,A,B,C,D,E,RRB,Hindi,Lucent,poshak tatwo ki kami hone waale rog
