,Unnamed: 0,QuestionLink,category,chp_name,correct,difficulty_level,direction,explanation,lang,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,topic_category,usedFor,,,,,,
564,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(22).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(22).png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,1,JEE,,,,,,
565,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(23).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(23).png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,1,JEE,,,,,,
566,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(24).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(24).png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,1,JEE,,,,,,
567,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(25).png,14.1,Group 13 And 14 Elements,d,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(25).png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,1,JEE,,,,,,
568,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(26).png,14.1,Group 13 And 14 Elements,d,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(26).png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,1,JEE,,,,,,
569,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(27).png,14.1,Group 13 And 14 Elements,a,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(27).png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,1,JEE,,,,,,
570,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(28).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(28).png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,1,JEE,,,,,,
571,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(29).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(29).png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,1,JEE,,,,,,
572,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(30).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(30).png,Eng,A,B,C,D,E,chemistry_iit,30,Cengage,1,JEE,,,,,,
573,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(31).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(31).png,Eng,A,B,C,D,E,chemistry_iit,31,Cengage,1,JEE,,,,,,
574,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(32).png,14.1,Group 13 And 14 Elements,b,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(32).png,Eng,A,B,C,D,E,chemistry_iit,32,Cengage,1,JEE,,,,,,
575,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(33).png,14.1,Group 13 And 14 Elements,b,M,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(33).png,Eng,A,B,C,D,E,chemistry_iit,33,Cengage,1,JEE,,,,,,
576,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(34).png,14.1,Group 13 And 14 Elements,a,E,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(34).png,Eng,A,B,C,D,E,chemistry_iit,34,Cengage,1,JEE,,,,,,
577,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(35).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(35).png,Eng,A,B,C,D,E,chemistry_iit,35,Cengage,1,JEE,,,,,,
578,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinquestionnn/1(36).png,14.1,Group 13 And 14 Elements,a,D,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14sinanswer/1(36).png,Eng,A,B,C,D,E,chemistry_iit,36,Cengage,1,JEE,,,,,,
579,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
580,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(02).png,14.1,Group 13 And 14 Elements,c,M,,,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
581,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(03).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
582,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(04).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,,
583,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(05).png,14.1,Group 13 And 14 Elements,a,D,,,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
584,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14objques/1(06).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
585,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(01).png,14.1,Group 13 And 14 Elements,c,E,,,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,1,JEE,,,,,,
586,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(02).png,14.1,Group 13 And 14 Elements,d,D,,,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,1,JEE,,,,,,
587,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,1,JEE,,,,,,
588,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(04).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,1,JEE,,,,,,
589,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(05).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,1,JEE,,,,,,
590,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/1(06).png,14.1,Group 13 And 14 Elements,d,E,,,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,1,JEE,,,,,,
591,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(01).png,14.1,Group 13 And 14 Elements,d,M,,,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,1,JEE,,,,,,
592,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(02).png,14.1,Group 13 And 14 Elements,"a,b,c",E,,,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,1,JEE,,,,,,
593,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/2(03).png,14.1,Group 13 And 14 Elements,a,M,,,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,1,JEE,,,,,,
594,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(01).png,14.1,Group 13 And 14 Elements,a,E,,,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,1,JEE,,,,,,
595,,https://s3.amazonaws.com/inorganicchemcengagepart1grp13n14paraquestion/3(02).png,14.1,Group 13 And 14 Elements,"a,b",E,,,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,1,JEE,,,,,,
596,,https://i.imgur.com/uk9DJoj.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/3bHuSkK.png,Eng,A,B,C,D,E,chemistry_iit,1,Cengage,2,JEE,,,,,,
597,,https://i.imgur.com/PXrhVmb.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/SfBRo9j.png,Eng,A,B,C,D,E,chemistry_iit,2,Cengage,2,JEE,,,,,,
598,,https://i.imgur.com/fi5Z0PN.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/J0gJ9Nw.png,Eng,A,B,C,D,E,chemistry_iit,3,Cengage,2,JEE,,,,,,
599,,https://i.imgur.com/tvmjAE5.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PAnikHL.png,Eng,A,B,C,D,E,chemistry_iit,4,Cengage,2,JEE,,,,,,
600,,https://i.imgur.com/hDLb3QA.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/cJh2wNm.png,Eng,A,B,C,D,E,chemistry_iit,5,Cengage,2,JEE,,,,,,
601,,https://i.imgur.com/79gwulh.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/0g3CZPm.png,Eng,A,B,C,D,E,chemistry_iit,6,Cengage,2,JEE,,,,,,
602,,https://i.imgur.com/TWfcRzI.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/NrQX4qW.png,Eng,A,B,C,D,E,chemistry_iit,7,Cengage,2,JEE,,,,,,
603,,https://i.imgur.com/WBw6Pnq.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/xORw12J.png,Eng,A,B,C,D,E,chemistry_iit,8,Cengage,2,JEE,,,,,,
604,,https://i.imgur.com/LlSP3Ao.png,14.1,Group 13 And 14 Elements,d,M,,https://i.imgur.com/5y0dxOp.png,Eng,A,B,C,D,E,chemistry_iit,9,Cengage,2,JEE,,,,,,
605,,https://i.imgur.com/5JcwqpM.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/43T6qsk.png,Eng,A,B,C,D,E,chemistry_iit,10,Cengage,2,JEE,,,,,,
606,,https://i.imgur.com/dBoKXFd.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/NlpwsT8.png,Eng,A,B,C,D,E,chemistry_iit,11,Cengage,2,JEE,,,,,,
607,,https://i.imgur.com/9nlvmkO.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/ZoFipy3.png,Eng,A,B,C,D,E,chemistry_iit,12,Cengage,2,JEE,,,,,,
608,,https://i.imgur.com/qwGwKiW.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/kS6Vefd.png,Eng,A,B,C,D,E,chemistry_iit,13,Cengage,2,JEE,,,,,,
609,,https://i.imgur.com/e0DwpH9.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/UKGn5wC.png,Eng,A,B,C,D,E,chemistry_iit,14,Cengage,2,JEE,,,,,,
610,,https://i.imgur.com/rDkA59m.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/wYaipiz.png,Eng,A,B,C,D,E,chemistry_iit,15,Cengage,2,JEE,,,,,,
611,,https://i.imgur.com/OD9JVVf.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/PPh6SFt.png,Eng,A,B,C,D,E,chemistry_iit,16,Cengage,2,JEE,,,,,,
612,,https://i.imgur.com/orxaXu3.png,14.1,Group 13 And 14 Elements,b,M,,https://i.imgur.com/S4uwRHp.png,Eng,A,B,C,D,E,chemistry_iit,17,Cengage,2,JEE,,,,,,
613,,https://i.imgur.com/1D9UxPB.png,14.1,Group 13 And 14 Elements,b,E,,https://i.imgur.com/UPqsFQa.png,Eng,A,B,C,D,E,chemistry_iit,18,Cengage,2,JEE,,,,,,
614,,https://i.imgur.com/FMQQaak.png,14.1,Group 13 And 14 Elements,b,D,,https://i.imgur.com/mzD3gVa.png,Eng,A,B,C,D,E,chemistry_iit,19,Cengage,2,JEE,,,,,,
615,,https://i.imgur.com/6DVzKcK.png,14.1,Group 13 And 14 Elements,a,D,,https://i.imgur.com/a8qdfhC.png,Eng,A,B,C,D,E,chemistry_iit,20,Cengage,2,JEE,,,,,,
616,,https://i.imgur.com/WOCvMAR.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/MsqWxpN.png,Eng,A,B,C,D,E,chemistry_iit,21,Cengage,2,JEE,,,,,,
617,,https://i.imgur.com/WPQ0Ypd.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/aKgYIVm.png,Eng,A,B,C,D,E,chemistry_iit,22,Cengage,2,JEE,,,,,,
618,,https://i.imgur.com/I18NC5E.png,14.1,Group 13 And 14 Elements,c,D,,https://i.imgur.com/Pu4Ab66.png,Eng,A,B,C,D,E,chemistry_iit,23,Cengage,2,JEE,,,,,,
619,,https://i.imgur.com/s5Qm59A.png,14.1,Group 13 And 14 Elements,c,E,,https://i.imgur.com/YTbmYU3.png,Eng,A,B,C,D,E,chemistry_iit,24,Cengage,2,JEE,,,,,,
620,,https://i.imgur.com/DDlJ7xp.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/skgbCcA.png,Eng,A,B,C,D,E,chemistry_iit,25,Cengage,2,JEE,,,,,,
621,,https://i.imgur.com/o5jDhJR.png,14.1,Group 13 And 14 Elements,a,M,,https://i.imgur.com/STJvixZ.png,Eng,A,B,C,D,E,chemistry_iit,26,Cengage,2,JEE,,,,,,
622,,https://i.imgur.com/5fbt1vo.png,14.1,Group 13 And 14 Elements,d,D,,https://i.imgur.com/DZnQQ2L.png,Eng,A,B,C,D,E,chemistry_iit,27,Cengage,2,JEE,,,,,,
623,,https://i.imgur.com/L5lYZoy.png,14.1,Group 13 And 14 Elements,c,M,,https://i.imgur.com/5N8aFxZ.png,Eng,A,B,C,D,E,chemistry_iit,28,Cengage,2,JEE,,,,,,
624,,https://i.imgur.com/ZICxuPc.png,14.1,Group 13 And 14 Elements,c,N,,https://i.imgur.com/75XGhSv.png,Eng,A,B,C,D,E,chemistry_iit,29,Cengage,2,JEE,,,,,,
625,,https://i.imgur.com/ffgyVVA.png,14.1,Group 13 And 14 Elements,a,E,,https://i.imgur.com/xrh3P4r.png,Eng,A,B,C,D,E,chemistry_iit,30,Cengage,2,JEE,,,,,,
626,,https://i.imgur.com/E8ZGocQ.png,14.1,Group 13 And 14 Elements,d,E,,https://i.imgur.com/hgJZYwH.png,Eng,A,B,C,D,E,chemistry_iit,31,Cengage,2,JEE,,,,,,
