,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
1332,24,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/58 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/58 (10).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1333,25,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/58 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/58 (11).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1334,26,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/58 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/58.png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1335,27,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/59 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/59 (01).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1336,28,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/59 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/59 (02).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1337,29,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/59 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/59 (03).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1338,30,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/59 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/59 (04).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1339,31,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/59 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/59 (05).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1340,32,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/60 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/60 (01).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1341,33,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/60 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/60 (02).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1342,34,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 quel/60 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 3 SOL/60 (03).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1343,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/60 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/60 (04).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1344,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/60 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/60 (05).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1345,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/60 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/60 (06).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1346,4,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/60 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/60 (07).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1347,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (01).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1348,6,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (02).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1349,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (03).png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1350,8,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (04).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1351,9,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (05).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1352,10,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (06).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1353,11,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/61 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/61 (07).png,bio,3.1,4,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1354,12,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/62 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/62 (01).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1355,13,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/62 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/62 (02).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1356,14,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/62 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/62 (03).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1357,15,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/62 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/62 (04).png,bio,3.1,4,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1358,16,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/63.png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/63.png,bio,3.1,4,D,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1359,17,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (01).png,bio,3.1,5,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1360,18,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (02).png,bio,3.1,5,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1361,19,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (03).png,bio,3.1,5,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1362,20,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (04).png,bio,3.1,5,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1363,21,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (05).png,bio,3.1,5,E,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1364,22,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 QUE/64 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 3 le 4 SOL/64 (06).png,bio,3.1,5,M,A,B,C,D,,NEET,Eng,Universal,Plant Kingdom
1365,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (01).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1366,2,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (02).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1367,3,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (03).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1368,4,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (04).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1369,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (05).png,bio,30.1,4,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1370,6,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (06).png,bio,30.1,4,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1371,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (07).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1372,8,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (08).png,bio,30.1,3,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1373,9,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (09).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (09).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1374,10,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (10).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (10).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1375,11,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (11).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (11).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1376,12,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (12).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (12).png,bio,30.1,3,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1377,13,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (13).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (13).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1378,14,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (14).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (14).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1379,15,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (15).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (15).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1380,16,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (16).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (16).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1381,17,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (17).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (17).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1382,18,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (18).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (18).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1383,19,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (19).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (19).png,bio,30.1,3,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1384,20,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (20).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (20).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1385,21,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (21).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (21).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1386,22,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (22).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (22).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1387,23,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (23).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (23).png,bio,30.1,4,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1388,24,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (24).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (24).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1389,25,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (25).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (25).png,bio,30.1,2,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1390,26,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (26).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (26).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1391,27,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (27).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (27).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1392,28,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (28).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (28).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1393,29,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (29).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (29).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1394,30,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (30).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (30).png,bio,30.1,3,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1395,31,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (31).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (31).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1396,32,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (32).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (32).png,bio,30.1,3,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1397,33,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (33).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (33).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1398,34,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (34).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (34).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1399,35,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (35).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (35).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1400,36,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (36).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (36).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1401,37,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (37).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (37).png,bio,30.1,4,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1402,38,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (38).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (38).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1403,39,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (39).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (39).png,bio,30.1,2,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1404,40,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (40).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (40).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1405,41,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (41).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (41).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1406,42,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (42).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (42).png,bio,30.1,2,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1407,43,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (43).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (43).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1408,44,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (44).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (44).png,bio,30.1,3,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1409,45,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (45).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (45).png,bio,30.1,3,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1410,46,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (46).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (46).png,bio,30.1,2,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1411,47,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (47).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (47).png,bio,30.1,3,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1412,48,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (48).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (48).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1413,49,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (49).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (49).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1414,54,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/1 (54).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/1 (50).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1415,1,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (01).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1416,2,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (02).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1417,3,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (03).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1418,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (04).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1419,5,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (05).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1420,6,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (06).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (06).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1421,7,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (07).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (07).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1422,8,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/2 (08).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/2 (08).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1423,1,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/3 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/3 (01).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1424,2,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/3 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/3 (02).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1425,3,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/3 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/3 (03).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1426,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/3 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/3 (04).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1427,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/4 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/4 (01).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1428,2,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/4 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/4 (02).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1429,3,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/4 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/4 (03).png,bio,30.1,1,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1430,4,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/4 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/4 (04).png,bio,30.1,1,D,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1431,5,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/4 (05).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/4 (05).png,bio,30.1,1,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1432,1,b,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/5 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/5 (01).png,bio,30.1,4,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1433,2,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/5 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/5 (02).png,bio,30.1,4,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1434,3,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/5 (03).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/5 (03).png,bio,30.1,4,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1435,4,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/5 (04).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/5 (04).png,bio,30.1,4,M,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1436,1,c,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/6 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/6 (01).png,bio,30.1,5,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1437,2,a,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/6 (02).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/6 (02).png,bio,30.1,5,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
1438,1,d,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 question/7 (01).png,,https://s3.amazonaws.com/neetbodhiai/11bio chp 30 sol/7 (01).png,bio,30.1,5,E,A,B,C,D,,NEET,Eng,Universal,Human Health And Diseases
