,sl.no.,correct,QuestionLink,direction,explanation,sectionType,category,topic_category,difficulty_level,optA,optB,optC,optD,optE,usedFor,lang,sources,chp_name
1221,12,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 17 Ques/9 (12).png,,,Physics_NEET,17.1,9,E,A,B,C,D,E,NEET_XI,Eng,Universal,Waves And Sound
1222,13,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 17 Ques/9 (13).png,,,Physics_NEET,17.1,9,E,A,B,C,D,E,NEET_XI,Eng,Universal,Waves And Sound
1223,1,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/58 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/58 (01).png,Physics_NEET,18.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1224,4,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/58 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/58 (04).png,Physics_NEET,18.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1225,5,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/58 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/58 (05).png,Physics_NEET,18.1,1,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1226,6,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (01).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1227,7,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (02).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1228,8,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (03).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1229,9,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (04).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1230,10,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (05).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1231,11,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/59 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/59 (06).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1232,12,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (01).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1233,13,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (02).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1234,16,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (05).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1235,18,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (07).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1236,19,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (08).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1237,20,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (09).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1238,22,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (11).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1239,24,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/60 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/60 (13).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1240,26,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (01).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1241,27,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (02).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1242,28,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (03).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1243,29,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (04).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1244,30,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (05).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1245,31,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (06).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1246,32,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/61 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/61 (07).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1247,33,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/62 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/62 (01).png,Physics_NEET,18.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1248,34,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/62 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/62 (02).png,Physics_NEET,18.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1249,35,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/62 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/62 (03).png,Physics_NEET,18.1,1,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1250,36,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/63 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/63 (01).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1251,38,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/63 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/63 (03).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1252,39,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/63 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/63 (04).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1253,40,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/63 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/63 (05).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1254,41,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (01).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1255,42,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (02).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1256,43,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (03).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1257,45,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (05).png,Physics_NEET,18.1,2,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1258,46,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (06).png,Physics_NEET,18.1,2,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1259,47,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (07).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1260,48,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (08).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1261,49,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (09).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1262,50,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/64 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/64 (10).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1263,51,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (01).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1264,52,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (02).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1265,56,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (06).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1266,58,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (08).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1267,59,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (09).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1268,60,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (10).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1269,61,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (11).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1270,62,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (12).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1271,63,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (13).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1272,64,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (14).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (14).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1273,65,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (15).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (15).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1274,66,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/65 (16).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/65 (16).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1275,67,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (01).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1276,68,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (02).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1277,69,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (03).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1278,70,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (04).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1279,72,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (06).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1280,73,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (07).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1281,74,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (08).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1282,75,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (09).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1283,76,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (10).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (10).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1284,77,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (11).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (11).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1285,78,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (12).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (12).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1286,79,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/66 (13).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/66 (13).png,Physics_NEET,18.1,3,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1287,80,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (01).png,Physics_NEET,18.1,3,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1288,81,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (02).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1289,82,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (03).png,Physics_NEET,18.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1290,83,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (04).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1291,84,e,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (05).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1292,85,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (06).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1293,86,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (07).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1294,87,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (08).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1295,88,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/67 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/67 (09).png,Physics_NEET,18.1,4,E,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1296,90,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (01).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1297,91,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (02).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1298,92,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (03).png,Physics_NEET,18.1,4,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1299,93,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (04).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1300,95,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (06).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1301,96,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (07).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1302,97,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/68 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/68 (08).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1303,98,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (01).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1304,99,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (02).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1305,101,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (04).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1306,102,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (05).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1307,103,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (06).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (06).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1308,104,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (07).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (07).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1309,105,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (08).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (08).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1310,106,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/69 (09).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/69 (09).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1311,107,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/70 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/70 (01).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1312,108,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/70 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/70 (02).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1313,109,e,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/70 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/70 (03).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1314,110,b,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/70 (04).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/70 (04).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1315,111,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/70 (05).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/70 (05).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1316,112,c,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/71 (01).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/71 (01).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1317,113,d,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/71 (02).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/71 (02).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
1318,114,a,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 QUES/71 (03).png,,https://s3.amazonaws.com/trialgeometry2/phy11 chp 18 SOL/71 (03).png,Physics_NEET,18.1,5,M,A,B,C,D,E,NEET_XI,Eng,Universal,Newton's Law of Motion
